mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_net__batch_size,param_net__module__activation,param_net__module__hidden_sizes,param_net__optimizer__lr,param_net__optimizer__weight_decay,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,Task,Features
8.797201776504517,0.1474278809561778,0.0456729412078857,0.0020584135662171,32,relu,"(100, 50)",0.01,0.0001,"{'net__batch_size': 32, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100, 50), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 0.0001}",0.9972222222222222,0.9972222222222222,0.9986111111111112,0.9986111111111112,0.9986111111111112,0.9980555555555556,0.0006804138174397,1,Binary,Reduced
8.805670976638794,0.0972190264387645,0.0444286346435546,0.0027233619255619,32,relu,"(50, 50)",0.01,0.0001,"{'net__batch_size': 32, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (50, 50), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 0.0001}",0.9986111111111112,0.9986111111111112,0.9958333333333332,0.9986111111111112,0.9958333333333332,0.9975,0.0013608276348795,6,Binary,Reduced
7.762916803359985,0.0830157304695804,0.0438624382019042,0.0024721501618026,32,relu,"(50,)",0.01,0.0001,"{'net__batch_size': 32, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (50,), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 0.0001}",0.9958333333333332,0.9972222222222222,0.9972222222222222,0.9986111111111112,0.9972222222222222,0.997222222222222,0.0008784104611578,11,Binary,Reduced
7.880751466751098,0.1411766049861818,0.0424907207489013,0.0024694104767611,32,relu,"(200,)",0.01,0.0001,"{'net__batch_size': 32, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (200,), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 0.0001}",0.9972222222222222,0.9972222222222222,0.9958333333333332,0.9972222222222222,0.9944444444444444,0.9963888888888888,0.0011111111111111,50,Binary,Reduced
7.791434621810913,0.0503011785509264,0.042145824432373,0.0026280207302223,32,relu,"(100,)",0.01,0.0001,"{'net__batch_size': 32, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100,), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 0.0001}",0.9958333333333332,0.9986111111111112,0.9944444444444444,0.9930555555555556,0.9958333333333332,0.9955555555555556,0.0018425693279752,105,Binary,Reduced
