mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,Task,Features
0.1453733921051025,0.0011663410221047,0.0224531173706054,0.0007468544460276,10.0,None,scale,rbf,"{'C': 10, 'class_weight': None, 'gamma': 'scale', 'kernel': 'rbf'}",0.95625,0.9472222222222222,0.9618055555555556,0.9569444444444446,0.9451388888888888,0.9534722222222224,0.0062884619014843,1,Multiclass,Raw
0.1429981708526611,0.0018164604087047,0.0258388519287109,0.0009830038436984,10.0,None,scale,sigmoid,"{'C': 10, 'class_weight': None, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.3006944444444444,0.2881944444444444,0.2770833333333333,0.2236111111111111,0.275,0.2729166666666667,0.0262973558732798,41,Multiclass,Raw
0.1388943672180175,0.0106892957504649,0.0258124828338623,0.0004519783853002,10.0,None,scale,poly,"{'C': 10, 'class_weight': None, 'gamma': 'scale', 'kernel': 'poly'}",0.1868055555555555,0.1736111111111111,0.1944444444444444,0.1881944444444444,0.1770833333333333,0.1840277777777777,0.0076199259579695,71,Multiclass,Raw
