mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,Task,Features
0.4784907341003418,0.9522137085264706,0.0785542964935302,0.1512641485827937,euclidean,1,uniform,"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}",0.9493055555555556,0.9430555555555556,0.94375,0.9506944444444444,0.9354166666666668,0.9444444444444444,0.0054148857471161,1,Multiclass,Reduced
0.0022948741912841,0.0001225439583329,0.0029659271240234,0.0001128801569026,euclidean,3,uniform,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.9076388888888888,0.9076388888888888,0.9027777777777778,0.9236111111111112,0.9048611111111112,0.9093055555555556,0.0073833521444455,10,Multiclass,Reduced
0.0021988868713378,2.5559272326554367e-05,0.0028965950012207,2.259695019001201e-05,euclidean,5,uniform,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'uniform'}",0.8847222222222223,0.875,0.8708333333333333,0.8888888888888888,0.8645833333333334,0.8768055555555556,0.008910563851303,21,Multiclass,Reduced
0.0022064208984375,2.9237390021158824e-05,0.0028735160827636,2.550191814203902e-05,euclidean,7,uniform,"{'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'uniform'}",0.8652777777777777,0.8680555555555556,0.8618055555555555,0.8736111111111111,0.8520833333333333,0.8641666666666665,0.0071712948019031,26,Multiclass,Reduced
0.0022267818450927,4.507218583075508e-05,0.0029269218444824,3.813671927936592e-05,euclidean,9,uniform,"{'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'uniform'}",0.8583333333333333,0.8527777777777777,0.8465277777777778,0.85,0.83125,0.8477777777777777,0.009122367707596,33,Multiclass,Reduced
0.0021980285644531,1.6726316546459667e-05,0.0029011249542236,2.9219030981558325e-05,euclidean,11,uniform,"{'metric': 'euclidean', 'n_neighbors': 11, 'weights': 'uniform'}",0.8472222222222222,0.8458333333333333,0.8409722222222222,0.8368055555555556,0.8270833333333334,0.8395833333333333,0.0072568613764517,39,Multiclass,Reduced
0.0021907806396484,1.6567878438173292e-05,0.0029310703277587,3.154824693171837e-05,euclidean,15,uniform,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}",0.8229166666666666,0.8138888888888889,0.8222222222222222,0.8236111111111111,0.8090277777777778,0.8183333333333334,0.0058366392748473,44,Multiclass,Reduced
0.0022216320037841,2.194767018098971e-05,0.0029280662536621,2.8890744540969835e-05,euclidean,21,uniform,"{'metric': 'euclidean', 'n_neighbors': 21, 'weights': 'uniform'}",0.8034722222222223,0.8055555555555556,0.8020833333333333,0.8055555555555555,0.7902777777777779,0.8013888888888889,0.0057096679975262,46,Multiclass,Reduced
