mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,Task,Features
0.1509572505950927,0.0022724760857285,0.0048531055450439,9.868670025867416e-05,5,sqrt,2,20,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 100}",0.9708333333333332,0.9805555555555556,0.975462962962963,0.9851851851851852,0.9847222222222224,0.979351851851852,0.0055137314559109,769,Binary,Raw
0.2186838150024414,0.0024394606478408,0.0053188323974609,4.8204062419795937e-05,5,sqrt,2,20,150,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 150}",0.9694444444444444,0.9828703703703704,0.974537037037037,0.9810185185185184,0.9819444444444444,0.977962962962963,0.0051686243470196,881,Binary,Raw
0.2900650024414062,0.0044220728784204,0.0058211326599121,3.1709706872905456e-05,5,sqrt,2,20,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 200}",0.9694444444444444,0.9828703703703704,0.974537037037037,0.9810185185185184,0.9833333333333334,0.9782407407407409,0.0054069634520949,831,Binary,Raw
0.4385107040405273,0.0038922143117069,0.007486867904663,0.0011606427557505,5,sqrt,2,20,300,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 300}",0.9708333333333332,0.9828703703703704,0.973148148148148,0.9796296296296296,0.9819444444444444,0.9776851851851852,0.0048237097324559,917,Binary,Raw
0.0832392215728759,0.0016450246688076,0.0056673049926757,0.0012881181643403,5,sqrt,2,50,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 50, 'n_estimators': 50}",0.9703703703703704,0.9814814814814816,0.974074074074074,0.9796296296296296,0.9791666666666669,0.9769444444444444,0.0041034295937334,973,Binary,Raw
0.1536762237548828,0.0043501287734914,0.0058756351470947,0.0012334499543632,5,sqrt,2,50,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 50, 'n_estimators': 100}",0.9717592592592592,0.9842592592592592,0.975462962962963,0.9782407407407409,0.9833333333333334,0.9786111111111112,0.0047158635474988,795,Binary,Raw
0.2241845607757568,0.0039542392415081,0.006105613708496,0.0011877290331558,5,sqrt,2,50,150,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 50, 'n_estimators': 150}",0.9717592592592592,0.9814814814814816,0.9726851851851852,0.976851851851852,0.9805555555555556,0.9766666666666666,0.0039566408554114,981,Binary,Raw
0.2898493289947509,0.0019675051891631,0.0057195663452148,0.0001248037436547,5,sqrt,2,50,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 50, 'n_estimators': 200}",0.9717592592592592,0.9828703703703704,0.975462962962963,0.9796296296296296,0.9805555555555556,0.9780555555555556,0.0039566408554114,871,Binary,Raw
0.4360300064086914,0.0020413234260482,0.0066739559173583,0.0001030397105125,5,sqrt,2,50,300,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 50, 'n_estimators': 300}",0.9703703703703704,0.9828703703703704,0.9717592592592592,0.976851851851852,0.9805555555555556,0.9764814814814816,0.0048414505416301,985,Binary,Raw
0.0766034126281738,0.0008342594847261,0.0039844989776611,8.084062105095394e-05,5,sqrt,5,2,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 50}",0.9712962962962964,0.9814814814814816,0.975925925925926,0.9837962962962964,0.9805555555555556,0.9786111111111112,0.0044636928863681,795,Binary,Raw
0.1466367721557617,0.0015575188631834,0.0048098564147949,2.8941305181310988e-05,5,sqrt,5,2,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.9708333333333332,0.9828703703703704,0.975925925925926,0.9837962962962964,0.9847222222222224,0.9796296296296296,0.0053831266124995,763,Binary,Raw
0.2213134765625,0.0020050586612212,0.0058259010314941,0.0009997374795607,5,sqrt,5,2,150,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 150}",0.9694444444444444,0.9842592592592592,0.9717592592592592,0.9824074074074074,0.9819444444444444,0.977962962962963,0.0061040924903146,881,Binary,Raw
0.2930093765258789,0.0028295996677638,0.0060258388519287,0.0001658268251167,5,sqrt,5,2,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 200}",0.9694444444444444,0.9842592592592592,0.9717592592592592,0.9810185185185184,0.9833333333333334,0.977962962962963,0.006146083990843,881,Binary,Raw
0.4370644092559814,0.0020831656973778,0.0069913864135742,4.923398500187861e-05,5,sqrt,5,2,300,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 300}",0.9708333333333332,0.9842592592592592,0.9703703703703704,0.9800925925925926,0.9819444444444444,0.9775,0.0057868518488888,939,Binary,Raw
0.0818886280059814,0.0024165057670984,0.0064686298370361,0.0011322267491439,5,sqrt,5,5,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 50}",0.9712962962962964,0.9814814814814816,0.975925925925926,0.9837962962962964,0.9805555555555556,0.9786111111111112,0.0044636928863681,795,Binary,Raw
