mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_net__batch_size,param_net__module__activation,param_net__module__hidden_sizes,param_net__optimizer__lr,param_net__optimizer__weight_decay,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,Task,Features
4.429141569137573,0.0478360394302472,0.0276705741882324,0.000153580240153,64,relu,"(50,)",0.001,0.0001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (50,), 'net__optimizer__lr': 0.001, 'net__optimizer__weight_decay': 0.0001}",0.9958333333333332,0.9986111111111112,0.9930555555555556,0.9958333333333332,0.9930555555555556,0.9952777777777776,0.0020786985482077,114,Binary,Raw
4.363416481018066,0.0767737939136443,0.0283092021942138,0.0018776351913728,64,relu,"(50,)",0.001,0.001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (50,), 'net__optimizer__lr': 0.001, 'net__optimizer__weight_decay': 0.001}",0.9916666666666668,0.9916666666666668,0.9916666666666668,0.9916666666666668,0.9875,0.9908333333333332,0.0016666666666666,192,Binary,Raw
4.303309535980224,0.0429153633439763,0.0303643703460693,0.0024329480257305,64,relu,"(50,)",0.001,0.01,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (50,), 'net__optimizer__lr': 0.001, 'net__optimizer__weight_decay': 0.01}",0.9666666666666668,0.975,0.975,0.9791666666666669,0.9722222222222222,0.9736111111111112,0.0041201102706087,295,Binary,Raw
4.311254930496216,0.0489327745967685,0.0308838367462158,0.0018024325900216,64,relu,"(50,)",0.001,0.1,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (50,), 'net__optimizer__lr': 0.001, 'net__optimizer__weight_decay': 0.1}",0.8805555555555555,0.9180555555555556,0.8722222222222222,0.8875,0.8597222222222223,0.8836111111111112,0.0195512937275197,454,Binary,Raw
4.40172119140625,0.0406565785147669,0.0320520401000976,9.054282601532172e-05,64,relu,"(50,)",0.01,1e-05,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (50,), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 1e-05}",0.9986111111111112,0.9986111111111112,0.9972222222222222,0.9972222222222222,0.9958333333333332,0.9975,0.0010393492741038,26,Binary,Raw
4.326438188552856,0.0663149068741611,0.0283852100372314,0.0016546500544881,64,relu,"(50,)",0.01,0.0001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (50,), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 0.0001}",0.9907407407407408,0.9958333333333332,0.9972222222222222,0.9935185185185184,0.9944444444444444,0.9943518518518518,0.0021989522383403,140,Binary,Raw
4.337975740432739,0.0880766030488877,0.0285755157470703,0.0017522776997507,64,relu,"(50,)",0.01,0.001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (50,), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 0.001}",0.9958333333333332,0.9986111111111112,0.9972222222222222,0.9916666666666668,0.9930555555555556,0.9952777777777776,0.0025760051376376,114,Binary,Raw
4.337571716308593,0.049634468546768,0.029551362991333,0.0020224151037195,64,relu,"(50,)",0.01,0.01,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (50,), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 0.01}",0.9583333333333331,0.9763888888888888,0.9763888888888888,0.9722222222222222,0.9680555555555556,0.9702777777777778,0.0067242880205056,312,Binary,Raw
4.288740444183349,0.0371827525808869,0.0285086154937744,0.001538926365473,64,relu,"(50,)",0.01,0.1,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (50,), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 0.1}",0.8847222222222222,0.9319444444444444,0.9013888888888888,0.8986111111111111,0.8416666666666667,0.8916666666666666,0.0293709775286362,436,Binary,Raw
4.299640130996704,0.0293565400985873,0.0286663055419921,0.0019192634333637,64,relu,"(100,)",0.0001,1e-05,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100,), 'net__optimizer__lr': 0.0001, 'net__optimizer__weight_decay': 1e-05}",0.9666666666666668,0.9791666666666669,0.9680555555555556,0.9708333333333332,0.9666666666666668,0.9702777777777778,0.0046976484792466,312,Binary,Raw
4.264107322692871,0.0489092973234797,0.0300569534301757,0.0020715334905672,64,relu,"(100,)",0.0001,0.0001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100,), 'net__optimizer__lr': 0.0001, 'net__optimizer__weight_decay': 0.0001}",0.959722222222222,0.9791666666666669,0.9625,0.9763888888888888,0.9708333333333332,0.9697222222222224,0.0075767676094366,315,Binary,Raw
4.3126121997833256,0.0346719412134959,0.0274695396423339,0.0002507772977335,64,relu,"(100,)",0.0001,0.001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100,), 'net__optimizer__lr': 0.0001, 'net__optimizer__weight_decay': 0.001}",0.9611111111111112,0.975,0.9652777777777778,0.9708333333333332,0.9652777777777778,0.9675,0.0048591265790377,326,Binary,Raw
4.291770696640015,0.0476664286445604,0.0293581485748291,0.0024020466981113,64,relu,"(100,)",0.0001,0.01,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100,), 'net__optimizer__lr': 0.0001, 'net__optimizer__weight_decay': 0.01}",0.9388888888888888,0.9611111111111112,0.9430555555555556,0.9527777777777776,0.9527777777777776,0.949722222222222,0.0078763593770876,377,Binary,Raw
4.250145053863525,0.0298013437623899,0.028443956375122,0.001849348445903,64,relu,"(100,)",0.0001,0.1,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100,), 'net__optimizer__lr': 0.0001, 'net__optimizer__weight_decay': 0.1}",0.8611111111111112,0.9,0.8472222222222222,0.8666666666666667,0.8527777777777779,0.8655555555555555,0.0184758768314621,467,Binary,Raw
4.292484760284424,0.0148564655901774,0.0292427062988281,0.0021753175505934,64,relu,"(100,)",0.001,1e-05,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100,), 'net__optimizer__lr': 0.001, 'net__optimizer__weight_decay': 1e-05}",0.9986111111111112,0.9986111111111112,0.9958333333333332,0.9958333333333332,0.9958333333333332,0.9969444444444444,0.0013608276348795,51,Binary,Raw
4.270912837982178,0.0360965144931089,0.0274984836578369,0.0003324745846033,64,relu,"(100,)",0.001,0.0001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100,), 'net__optimizer__lr': 0.001, 'net__optimizer__weight_decay': 0.0001}",0.9986111111111112,0.9986111111111112,0.9944444444444444,0.9930555555555556,0.9958333333333332,0.9961111111111112,0.0022222222222222,87,Binary,Raw
4.2973531723022464,0.0279664507788247,0.0312666893005371,0.0015931676360273,64,relu,"(100,)",0.001,0.001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100,), 'net__optimizer__lr': 0.001, 'net__optimizer__weight_decay': 0.001}",0.9916666666666668,0.9916666666666668,0.9930555555555556,0.9930555555555556,0.9888888888888888,0.9916666666666666,0.0015214515486254,183,Binary,Raw
4.360200214385986,0.0611187383598146,0.0293534755706787,0.0021235775655146,64,relu,"(100,)",0.001,0.01,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100,), 'net__optimizer__lr': 0.001, 'net__optimizer__weight_decay': 0.01}",0.9638888888888888,0.9763888888888888,0.975,0.9819444444444444,0.9736111111111112,0.9741666666666668,0.0058663089116508,290,Binary,Raw
4.336630392074585,0.0494072407952799,0.0302452087402343,0.0021500932139114,64,relu,"(100,)",0.001,0.1,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100,), 'net__optimizer__lr': 0.001, 'net__optimizer__weight_decay': 0.1}",0.8819444444444444,0.9180555555555556,0.8805555555555555,0.8888888888888888,0.8625,0.8863888888888889,0.0180747760944416,449,Binary,Raw
4.287507438659668,0.0190978780258929,0.0318089008331298,0.0001342087300788,64,relu,"(100,)",0.01,1e-05,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100,), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 1e-05}",0.9972222222222222,1.0,0.9972222222222222,0.9972222222222222,0.9958333333333332,0.9975,0.0013608276348795,26,Binary,Raw
4.282924032211303,0.0256135368623671,0.0310081481933593,0.0015985776351102,64,relu,"(100,)",0.01,0.0001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100,), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 0.0001}",0.9949074074074074,0.9972222222222222,0.9962962962962962,0.9944444444444444,0.9986111111111112,0.9962962962962962,0.0015214515486254,84,Binary,Raw
4.297715377807617,0.0353013179105745,0.0277667522430419,0.0002585051352179,64,relu,"(100,)",0.01,0.001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100,), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 0.001}",0.9944444444444444,0.9986111111111112,0.9958333333333332,0.9930555555555556,0.9930555555555556,0.995,0.0020786985482077,124,Binary,Raw
4.333951568603515,0.0437266746829872,0.0300855636596679,0.0021976083560218,64,relu,"(100,)",0.01,0.01,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100,), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 0.01}",0.9638888888888888,0.975,0.9763888888888888,0.9736111111111112,0.9680555555555556,0.9713888888888887,0.0046976484792465,308,Binary,Raw
4.410527849197388,0.0671235561519386,0.0277556896209716,0.0003088332367747,64,relu,"(100,)",0.01,0.1,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100,), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 0.1}",0.8847222222222222,0.9291666666666668,0.9055555555555556,0.8986111111111111,0.8513888888888889,0.893888888888889,0.0256640210276691,433,Binary,Raw
4.3330974102020265,0.0644268810699885,0.0283921241760253,0.0016960209801002,64,relu,"(200,)",0.0001,1e-05,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (200,), 'net__optimizer__lr': 0.0001, 'net__optimizer__weight_decay': 1e-05}",0.9763888888888888,0.9833333333333334,0.9805555555555556,0.9833333333333334,0.977777777777778,0.9802777777777776,0.0028327886186626,266,Binary,Raw
4.348201131820678,0.0682818401620505,0.0275359630584716,0.0002630102276713,64,relu,"(200,)",0.0001,0.0001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (200,), 'net__optimizer__lr': 0.0001, 'net__optimizer__weight_decay': 0.0001}",0.977777777777778,0.9805555555555556,0.9805555555555556,0.9833333333333334,0.9819444444444444,0.9808333333333332,0.0018425693279752,265,Binary,Raw
4.347170686721801,0.0811261376740124,0.0284575939178466,0.0017293448779114,64,relu,"(200,)",0.0001,0.001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (200,), 'net__optimizer__lr': 0.0001, 'net__optimizer__weight_decay': 0.001}",0.9722222222222222,0.9791666666666669,0.9791666666666669,0.9833333333333334,0.977777777777778,0.9783333333333332,0.0035789163129792,271,Binary,Raw
4.305672073364258,0.0469367444383157,0.027982473373413,0.0013997012996763,64,relu,"(200,)",0.0001,0.01,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (200,), 'net__optimizer__lr': 0.0001, 'net__optimizer__weight_decay': 0.01}",0.95,0.9708333333333332,0.9541666666666666,0.959722222222222,0.9583333333333331,0.9586111111111112,0.0069942657288967,349,Binary,Raw
4.32925271987915,0.0746127880504286,0.0320646286010742,7.792916867083754e-05,64,relu,"(200,)",0.0001,0.1,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (200,), 'net__optimizer__lr': 0.0001, 'net__optimizer__weight_decay': 0.1}",0.8777777777777778,0.9097222222222222,0.8666666666666667,0.8875,0.8708333333333333,0.8825000000000001,0.0153307163628295,457,Binary,Raw
4.304872179031372,0.0387187160782762,0.0302290439605712,0.0023347779812524,64,relu,"(200,)",0.001,1e-05,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (200,), 'net__optimizer__lr': 0.001, 'net__optimizer__weight_decay': 1e-05}",0.9972222222222222,1.0,0.9972222222222222,0.9972222222222222,0.9958333333333332,0.9975,0.0013608276348795,26,Binary,Raw
4.294472503662109,0.0730202206378185,0.0293087482452392,0.0021858594093902,64,relu,"(200,)",0.001,0.0001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (200,), 'net__optimizer__lr': 0.001, 'net__optimizer__weight_decay': 0.0001}",0.9972222222222222,0.9986111111111112,0.9944444444444444,0.9958333333333332,0.9958333333333332,0.996388888888889,0.0014163943093313,74,Binary,Raw
4.350221157073975,0.0921691371831749,0.0287985801696777,0.0016944458703636,64,relu,"(200,)",0.001,0.001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (200,), 'net__optimizer__lr': 0.001, 'net__optimizer__weight_decay': 0.001}",0.9916666666666668,0.9916666666666668,0.9916666666666668,0.9944444444444444,0.9944444444444444,0.9927777777777778,0.0013608276348795,169,Binary,Raw
4.323731565475464,0.0590557121301332,0.0275740146636962,5.367000805787213e-05,64,relu,"(200,)",0.001,0.01,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (200,), 'net__optimizer__lr': 0.001, 'net__optimizer__weight_decay': 0.01}",0.9652777777777778,0.9763888888888888,0.9763888888888888,0.9819444444444444,0.9736111111111112,0.9747222222222224,0.0054433105395181,287,Binary,Raw
4.284351539611817,0.0328051196366884,0.0277072429656982,0.0002869065662674,64,relu,"(200,)",0.001,0.1,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (200,), 'net__optimizer__lr': 0.001, 'net__optimizer__weight_decay': 0.1}",0.8861111111111111,0.925,0.8847222222222222,0.8916666666666666,0.8625,0.89,0.020134578082689,438,Binary,Raw
4.314030885696411,0.0328515180639287,0.0284493923187255,0.0018784515263494,64,relu,"(200,)",0.01,1e-05,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (200,), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 1e-05}",0.9958333333333332,0.9986111111111112,0.9972222222222222,0.9972222222222222,0.9958333333333332,0.9969444444444444,0.0010393492741038,51,Binary,Raw
4.32555856704712,0.0316516963117342,0.0276440143585205,0.0004449594540129,64,relu,"(200,)",0.01,0.0001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (200,), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 0.0001}",0.9949074074074074,0.9986111111111112,0.9958333333333332,0.9944444444444444,0.9958333333333332,0.995925925925926,0.0014463425325753,94,Binary,Raw
4.310716056823731,0.0848358599809262,0.028700304031372,0.0018921690489741,64,relu,"(200,)",0.01,0.001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (200,), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 0.001}",0.9986111111111112,0.9986111111111112,0.9972222222222222,0.9916666666666668,0.9930555555555556,0.9958333333333332,0.0029133579115837,96,Binary,Raw
4.337122821807862,0.0737764642607968,0.0293820858001708,0.00215749033448,64,relu,"(200,)",0.01,0.01,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (200,), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 0.01}",0.9638888888888888,0.9791666666666669,0.9722222222222222,0.975,0.9694444444444444,0.9719444444444444,0.0051520102752754,304,Binary,Raw
4.29227089881897,0.0205087386167465,0.0294365882873535,0.0020049069772981,64,relu,"(200,)",0.01,0.1,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (200,), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 0.1}",0.8805555555555555,0.9180555555555556,0.8888888888888888,0.8930555555555555,0.8402777777777778,0.8841666666666667,0.0252548736281793,452,Binary,Raw
4.777101182937622,0.0582082290306409,0.028925609588623,0.0004946265514269,64,relu,"(50, 50)",0.0001,1e-05,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (50, 50), 'net__optimizer__lr': 0.0001, 'net__optimizer__weight_decay': 1e-05}",0.9916666666666668,0.9902777777777778,0.9888888888888888,0.9902777777777778,0.9888888888888888,0.99,0.0010393492741038,201,Binary,Raw
4.781516790390015,0.0625974835643586,0.031553316116333,0.0023453543767546,64,relu,"(50, 50)",0.0001,0.0001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (50, 50), 'net__optimizer__lr': 0.0001, 'net__optimizer__weight_decay': 0.0001}",0.9930555555555556,0.9875,0.9888888888888888,0.9902777777777778,0.9888888888888888,0.9897222222222222,0.0018839805508681,205,Binary,Raw
4.802533960342407,0.060203589977801,0.0306002616882324,0.0022673238406311,64,relu,"(50, 50)",0.0001,0.001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (50, 50), 'net__optimizer__lr': 0.0001, 'net__optimizer__weight_decay': 0.001}",0.9902777777777778,0.9875,0.9902777777777778,0.9851851851851852,0.9861111111111112,0.9878703703703704,0.0020992192682879,221,Binary,Raw
4.801637506484985,0.0274258317824064,0.0298254489898681,0.0018136872679788,64,relu,"(50, 50)",0.0001,0.01,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (50, 50), 'net__optimizer__lr': 0.0001, 'net__optimizer__weight_decay': 0.01}",0.9694444444444444,0.9791666666666669,0.9763888888888888,0.9819444444444444,0.9805555555555556,0.9774999999999998,0.0044270492918081,273,Binary,Raw
4.812642002105713,0.0524923270020299,0.0293555259704589,0.002020149690533,64,relu,"(50, 50)",0.0001,0.1,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (50, 50), 'net__optimizer__lr': 0.0001, 'net__optimizer__weight_decay': 0.1}",0.8777777777777778,0.9236111111111112,0.875,0.8958333333333333,0.8777777777777778,0.8899999999999999,0.0183711730708738,439,Binary,Raw
4.759452962875367,0.0522161465156254,0.0305185317993164,0.0022888300964928,64,relu,"(50, 50)",0.001,1e-05,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (50, 50), 'net__optimizer__lr': 0.001, 'net__optimizer__weight_decay': 1e-05}",0.9986111111111112,1.0,0.9972222222222222,0.9972222222222222,0.9944444444444444,0.9975000000000002,0.0018425693279752,23,Binary,Raw
4.841866445541382,0.0538307700800707,0.0288641929626464,0.0001596854528015,64,relu,"(50, 50)",0.001,0.0001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (50, 50), 'net__optimizer__lr': 0.001, 'net__optimizer__weight_decay': 0.0001}",0.9972222222222222,0.9986111111111112,0.9958333333333332,0.9972222222222222,0.9972222222222222,0.997222222222222,0.0008784104611578,43,Binary,Raw
4.74713191986084,0.0509971416283374,0.0308058261871337,0.0023004496644115,64,relu,"(50, 50)",0.001,0.001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (50, 50), 'net__optimizer__lr': 0.001, 'net__optimizer__weight_decay': 0.001}",0.9958333333333332,0.9986111111111112,0.9944444444444444,0.9972222222222222,0.9958333333333332,0.9963888888888888,0.0014163943093313,76,Binary,Raw
4.792746353149414,0.0389737228839084,0.0315546035766601,0.0022882034081624,64,relu,"(50, 50)",0.001,0.01,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (50, 50), 'net__optimizer__lr': 0.001, 'net__optimizer__weight_decay': 0.01}",0.9847222222222224,0.9888888888888888,0.9888888888888888,0.9888888888888888,0.9819444444444444,0.9866666666666668,0.0028598972613852,236,Binary,Raw
4.898400735855103,0.0260929184750065,0.0305425643920898,0.0023465648280469,64,relu,"(50, 50)",0.001,0.1,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (50, 50), 'net__optimizer__lr': 0.001, 'net__optimizer__weight_decay': 0.1}",0.8930555555555555,0.9319444444444444,0.9055555555555556,0.9111111111111112,0.8791666666666667,0.9041666666666666,0.0177212643419295,412,Binary,Raw
4.8220987796783445,0.0679415073997261,0.0298891544342041,0.0017990761612016,64,relu,"(50, 50)",0.01,1e-05,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (50, 50), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 1e-05}",1.0,1.0,0.9972222222222222,0.9972222222222222,0.9958333333333332,0.9980555555555556,0.0016666666666666,6,Binary,Raw
4.873945665359497,0.0358323412555455,0.0296198368072509,0.0018899130617168,64,relu,"(50, 50)",0.01,0.0001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (50, 50), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 0.0001}",1.0,0.9986111111111112,0.9958333333333332,0.9972222222222222,0.9944444444444444,0.997222222222222,0.0019641855032959,43,Binary,Raw
4.746140241622925,0.0147590114121041,0.0306646347045898,0.0022403082105033,64,relu,"(50, 50)",0.01,0.001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (50, 50), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 0.001}",0.9962962962962962,0.9986111111111112,0.9972222222222222,0.9972222222222222,0.9930555555555556,0.9964814814814816,0.0018656890444083,72,Binary,Raw
4.756914854049683,0.0393365685546129,0.0304466724395751,0.0023139927780657,64,relu,"(50, 50)",0.01,0.01,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (50, 50), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 0.01}",0.9861111111111112,0.9888888888888888,0.9875,0.9847222222222224,0.9819444444444444,0.9858333333333336,0.0023895347964007,242,Binary,Raw
4.773214054107666,0.0574688601811654,0.0307135105133056,0.0021765457936273,64,relu,"(50, 50)",0.01,0.1,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (50, 50), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 0.1}",0.8875,0.9291666666666668,0.8902777777777777,0.8944444444444444,0.8611111111111112,0.8925000000000001,0.0217413243659438,434,Binary,Raw
4.763278102874756,0.01256153076123,0.031732177734375,0.0023677645490237,64,relu,"(100, 50)",0.0001,1e-05,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100, 50), 'net__optimizer__lr': 0.0001, 'net__optimizer__weight_decay': 1e-05}",0.9958333333333332,0.9958333333333332,0.9930555555555556,0.9902777777777778,0.9930555555555556,0.9936111111111112,0.0020786985482077,154,Binary,Raw
4.768529653549194,0.0198639935917249,0.0318293094635009,0.0022445167446375,64,relu,"(100, 50)",0.0001,0.0001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100, 50), 'net__optimizer__lr': 0.0001, 'net__optimizer__weight_decay': 0.0001}",0.9925925925925928,0.9916666666666668,0.9930555555555556,0.9912037037037036,0.9888888888888888,0.9914814814814814,0.0014522580686442,186,Binary,Raw
4.823551607131958,0.061687407860897,0.0315869331359863,0.0024975894793473,64,relu,"(100, 50)",0.0001,0.001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100, 50), 'net__optimizer__lr': 0.0001, 'net__optimizer__weight_decay': 0.001}",0.9930555555555556,0.9916666666666668,0.9930555555555556,0.9925925925925928,0.9944444444444444,0.992962962962963,0.0008977184921141,163,Binary,Raw
4.781214475631714,0.0592543033924046,0.0295791625976562,0.0019415204842814,64,relu,"(100, 50)",0.0001,0.01,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100, 50), 'net__optimizer__lr': 0.0001, 'net__optimizer__weight_decay': 0.01}",0.975,0.9805555555555556,0.9791666666666669,0.9847222222222224,0.9805555555555556,0.98,0.0031180478223116,268,Binary,Raw
4.767129564285279,0.0305741066166486,0.0315971851348877,0.0024731369559175,64,relu,"(100, 50)",0.0001,0.1,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100, 50), 'net__optimizer__lr': 0.0001, 'net__optimizer__weight_decay': 0.1}",0.8916666666666666,0.9319444444444444,0.8972222222222221,0.9055555555555556,0.8930555555555555,0.9038888888888889,0.0148396782102145,414,Binary,Raw
4.743619537353515,0.0387834927788933,0.032588768005371,0.002082629167326,64,relu,"(100, 50)",0.001,1e-05,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100, 50), 'net__optimizer__lr': 0.001, 'net__optimizer__weight_decay': 1e-05}",0.9986111111111112,1.0,0.9958333333333332,0.9972222222222222,0.9972222222222222,0.9977777777777778,0.0014163943093313,9,Binary,Raw
4.772775888442993,0.0717128956689975,0.0317842960357666,0.0022045179311903,64,relu,"(100, 50)",0.001,0.0001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100, 50), 'net__optimizer__lr': 0.001, 'net__optimizer__weight_decay': 0.0001}",0.9986111111111112,1.0,0.9986111111111112,0.9958333333333332,0.9944444444444444,0.9975,0.0020412414523193,26,Binary,Raw
4.793810987472535,0.0373053091581243,0.0298498153686523,0.0017286726561115,64,relu,"(100, 50)",0.001,0.001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100, 50), 'net__optimizer__lr': 0.001, 'net__optimizer__weight_decay': 0.001}",0.9958333333333332,1.0,0.9958333333333332,0.9958333333333332,0.9958333333333332,0.9966666666666668,0.0016666666666666,63,Binary,Raw
4.761282062530517,0.0227598267921965,0.028716230392456,0.0002496577288706,64,relu,"(100, 50)",0.001,0.01,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100, 50), 'net__optimizer__lr': 0.001, 'net__optimizer__weight_decay': 0.01}",0.9833333333333334,0.9902777777777778,0.9888888888888888,0.9875,0.9833333333333334,0.9866666666666668,0.0028598972613852,236,Binary,Raw
4.753514385223388,0.0435092635545605,0.0316443920135498,0.0021310210753115,64,relu,"(100, 50)",0.001,0.1,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100, 50), 'net__optimizer__lr': 0.001, 'net__optimizer__weight_decay': 0.1}",0.8944444444444444,0.9375,0.9069444444444444,0.9097222222222222,0.875,0.9047222222222222,0.0204614965118921,410,Binary,Raw
4.767308187484741,0.0507509622317578,0.0325767517089843,0.0019838909213791,64,relu,"(100, 50)",0.01,1e-05,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100, 50), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 1e-05}",1.0,0.9986111111111112,0.9972222222222222,0.9972222222222222,0.9958333333333332,0.9977777777777778,0.0014163943093313,9,Binary,Raw
4.750314617156983,0.0781632129065359,0.033608341217041,0.0001673006528773,64,relu,"(100, 50)",0.01,0.0001,"{'net__batch_size': 64, 'net__module__activation': 'relu', 'net__module__hidden_sizes': (100, 50), 'net__optimizer__lr': 0.01, 'net__optimizer__weight_decay': 0.0001}",0.9976851851851852,0.9986111111111112,0.9986111111111112,0.9976851851851852,0.9972222222222222,0.9979629629629628,0.0005555555555555,7,Binary,Raw
