mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,Task,Features
0.0028036594390869,0.0004683930313262,0.0040472984313964,0.0006527479505082,chebyshev,1,distance,"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'distance'}",0.9861111111111112,0.9930555555555556,0.9916666666666668,0.9902777777777778,0.9944444444444444,0.9911111111111112,0.0028598972613852,7,Binary,Raw
0.0023327827453613,8.48060750793562e-05,0.0031806945800781,3.2842970576710825e-06,chebyshev,3,uniform,"{'metric': 'chebyshev', 'n_neighbors': 3, 'weights': 'uniform'}",0.9805555555555556,0.9875,0.9875,0.9861111111111112,0.9888888888888888,0.986111111111111,0.0029133579115837,20,Binary,Raw
0.0023816585540771,0.0001187858308355,0.0040298461914062,0.0004739192999568,chebyshev,3,distance,"{'metric': 'chebyshev', 'n_neighbors': 3, 'weights': 'distance'}",0.9805555555555556,0.9875,0.9875,0.9861111111111112,0.9888888888888888,0.986111111111111,0.0029133579115837,20,Binary,Raw
0.0025637626647949,0.0004602056526296,0.0035998344421386,0.0006069596184836,chebyshev,5,uniform,"{'metric': 'chebyshev', 'n_neighbors': 5, 'weights': 'uniform'}",0.9791666666666669,0.9888888888888888,0.9847222222222224,0.9819444444444444,0.9819444444444444,0.9833333333333334,0.0032867109906108,27,Binary,Raw
0.0029253482818603,0.0004882170171137,0.004444408416748,0.0006790698624886,chebyshev,5,distance,"{'metric': 'chebyshev', 'n_neighbors': 5, 'weights': 'distance'}",0.9791666666666669,0.9888888888888888,0.9847222222222224,0.9819444444444444,0.9819444444444444,0.9833333333333334,0.0032867109906108,27,Binary,Raw
0.0023448467254638,1.0135453939772616e-05,0.0032475471496582,2.70612544322512e-05,chebyshev,7,uniform,"{'metric': 'chebyshev', 'n_neighbors': 7, 'weights': 'uniform'}",0.977777777777778,0.9861111111111112,0.9819444444444444,0.9805555555555556,0.977777777777778,0.9808333333333332,0.0030932024237944,31,Binary,Raw
0.0023910522460937,3.837677165806765e-05,0.003697395324707,7.178466283735406e-05,chebyshev,7,distance,"{'metric': 'chebyshev', 'n_neighbors': 7, 'weights': 'distance'}",0.977777777777778,0.9861111111111112,0.9819444444444444,0.9805555555555556,0.977777777777778,0.9808333333333332,0.0030932024237944,31,Binary,Raw
0.0023657798767089,2.414670600487979e-05,0.0033163547515869,2.8444605492856016e-05,chebyshev,9,uniform,"{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'uniform'}",0.9708333333333332,0.9833333333333334,0.9763888888888888,0.977777777777778,0.975,0.9766666666666666,0.0040635385662021,37,Binary,Raw
0.0023913383483886,3.09980830443287e-05,0.0039175033569335,0.0004547614602243,chebyshev,9,distance,"{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'}",0.9722222222222222,0.9833333333333334,0.977777777777778,0.977777777777778,0.975,0.9772222222222222,0.0036851386559504,36,Binary,Raw
0.0024630069732666,5.492505888450408e-05,0.0033974170684814,7.978062799785451e-05,chebyshev,11,uniform,"{'metric': 'chebyshev', 'n_neighbors': 11, 'weights': 'uniform'}",0.9722222222222222,0.9791666666666669,0.9736111111111112,0.9763888888888888,0.9722222222222222,0.9747222222222222,0.0026931554763424,41,Binary,Raw
0.0024240016937255,3.4417932995630264e-05,0.0037479400634765,1.9052016572467485e-05,chebyshev,11,distance,"{'metric': 'chebyshev', 'n_neighbors': 11, 'weights': 'distance'}",0.9722222222222222,0.9791666666666669,0.9763888888888888,0.9763888888888888,0.9736111111111112,0.9755555555555556,0.0024216105241892,39,Binary,Raw
0.002432632446289,1.908087587263019e-05,0.0034113883972167,2.530276072617443e-05,chebyshev,15,uniform,"{'metric': 'chebyshev', 'n_neighbors': 15, 'weights': 'uniform'}",0.9652777777777778,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9666666666666668,0.9697222222222224,0.0030932024237944,45,Binary,Raw
0.0024208545684814,3.438700181884931e-05,0.0037747383117675,2.0483250434156645e-05,chebyshev,15,distance,"{'metric': 'chebyshev', 'n_neighbors': 15, 'weights': 'distance'}",0.9652777777777778,0.9736111111111112,0.9722222222222222,0.9736111111111112,0.9680555555555556,0.9705555555555556,0.0033333333333333,44,Binary,Raw
0.0024116516113281,3.471309011491156e-05,0.0033775329589843,3.24272407379243e-05,chebyshev,21,uniform,"{'metric': 'chebyshev', 'n_neighbors': 21, 'weights': 'uniform'}",0.95,0.9625,0.9611111111111112,0.9652777777777778,0.9583333333333331,0.9594444444444444,0.0052263577006185,48,Binary,Raw
0.0024171829223632,3.542762101619536e-05,0.0038034915924072,9.56556019507174e-05,chebyshev,21,distance,"{'metric': 'chebyshev', 'n_neighbors': 21, 'weights': 'distance'}",0.9583333333333331,0.9638888888888888,0.9652777777777778,0.9680555555555556,0.9611111111111112,0.9633333333333332,0.0033564016593318,47,Binary,Raw
0.0025256633758544,0.00041572818954,0.003096055984497,0.0001617075238682,euclidean,1,uniform,"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}",0.9981481481481482,0.9930555555555556,0.9902777777777778,0.9930555555555556,0.9972222222222222,0.994351851851852,0.0029192375500804,1,Binary,Reduced
0.0023212432861328,9.677362841321222e-05,0.0033632278442382,2.6725265793305164e-05,euclidean,1,distance,"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'distance'}",0.9981481481481482,0.9930555555555556,0.9902777777777778,0.9930555555555556,0.9972222222222222,0.994351851851852,0.0029192375500804,1,Binary,Reduced
0.00227952003479,2.857126125280947e-05,0.0029868125915527,1.1392916060584466e-05,euclidean,3,uniform,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.9930555555555556,0.9916666666666668,0.9888888888888888,0.9888888888888888,0.9958333333333332,0.9916666666666668,0.0026352313834736,5,Binary,Reduced
0.0022444725036621,1.331648337505727e-05,0.0033633708953857,8.652985110553255e-06,euclidean,3,distance,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.9930555555555556,0.9916666666666668,0.9888888888888888,0.9888888888888888,0.9958333333333332,0.9916666666666668,0.0026352313834736,5,Binary,Reduced
0.0022600173950195,1.880178045182452e-05,0.0029801845550537,1.0919883257134602e-05,euclidean,5,uniform,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'uniform'}",0.9888888888888888,0.9902777777777778,0.9875,0.9847222222222224,0.9888888888888888,0.9880555555555556,0.0018839805508681,12,Binary,Reduced
0.0022814273834228,8.130220372728424e-05,0.0033496379852294,2.537096332882873e-05,euclidean,5,distance,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'distance'}",0.9888888888888888,0.9902777777777778,0.9875,0.9861111111111112,0.9902777777777778,0.9886111111111112,0.0016197088596792,11,Binary,Reduced
0.0022365570068359,1.1319636083341152e-05,0.0030802249908447,0.0002209914452091,euclidean,7,uniform,"{'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'uniform'}",0.9847222222222224,0.9875,0.9847222222222224,0.9861111111111112,0.9861111111111112,0.9858333333333336,0.0010393492741038,18,Binary,Reduced
0.0022388935089111,1.6435740593203772e-05,0.0033591270446777,2.20896582691583e-05,euclidean,7,distance,"{'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'distance'}",0.9861111111111112,0.9875,0.9847222222222224,0.9861111111111112,0.9861111111111112,0.986111111111111,0.0008784104611578,17,Binary,Reduced
0.0022341728210449,1.5101064666076864e-05,0.0029859066009521,1.2128360383466702e-05,euclidean,9,uniform,"{'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'uniform'}",0.9805555555555556,0.9847222222222224,0.9833333333333334,0.9847222222222224,0.9861111111111112,0.9838888888888888,0.0018839805508681,20,Binary,Reduced
0.0022323608398437,6.1091010048330445e-06,0.0033589363098144,8.100058505091124e-06,euclidean,9,distance,"{'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'distance'}",0.9833333333333334,0.9847222222222224,0.9833333333333334,0.9847222222222224,0.9861111111111112,0.9844444444444445,0.0010393492741038,19,Binary,Reduced
0.0022370338439941,1.0753074393395653e-05,0.0029837131500244,1.246598621122418e-05,euclidean,11,uniform,"{'metric': 'euclidean', 'n_neighbors': 11, 'weights': 'uniform'}",0.9791666666666669,0.9819444444444444,0.977777777777778,0.9833333333333334,0.9833333333333334,0.9811111111111112,0.002256677334621,28,Binary,Reduced
0.0022377490997314,1.6224660212394204e-05,0.0033378601074218,4.6525233908273575e-06,euclidean,11,distance,"{'metric': 'euclidean', 'n_neighbors': 11, 'weights': 'distance'}",0.9791666666666669,0.9847222222222224,0.9819444444444444,0.9847222222222224,0.9833333333333334,0.982777777777778,0.0020786985482077,23,Binary,Reduced
0.0022449493408203,2.171154310335653e-05,0.0029847145080566,1.2295928258949089e-05,euclidean,15,uniform,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}",0.9736111111111112,0.9805555555555556,0.9694444444444444,0.9791666666666669,0.977777777777778,0.9761111111111112,0.0040635385662022,34,Binary,Reduced
0.0022352218627929,1.397987013496462e-05,0.0034340858459472,0.0001740427931473,euclidean,15,distance,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'distance'}",0.9763888888888888,0.9805555555555556,0.975,0.9805555555555556,0.9805555555555556,0.9786111111111112,0.0024216105241893,32,Binary,Reduced
0.0022834777832031,7.76109568814698e-05,0.0030209064483642,2.9415326395472853e-05,euclidean,21,uniform,"{'metric': 'euclidean', 'n_neighbors': 21, 'weights': 'uniform'}",0.9625,0.9763888888888888,0.9694444444444444,0.975,0.9680555555555556,0.9702777777777778,0.0050154083570188,42,Binary,Reduced
0.0022427082061767,4.8805395438857975e-06,0.003357982635498,6.897841352426913e-06,euclidean,21,distance,"{'metric': 'euclidean', 'n_neighbors': 21, 'weights': 'distance'}",0.9680555555555556,0.977777777777778,0.9708333333333332,0.977777777777778,0.9722222222222222,0.9733333333333332,0.0038689967436622,39,Binary,Reduced
0.0022339344024658,8.8637858622969e-06,0.0031951427459716,1.246872183991063e-05,manhattan,1,uniform,"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}",0.9958333333333332,0.9930555555555556,0.9902777777777778,0.9902777777777778,0.9972222222222222,0.9933333333333334,0.0028327886186626,3,Binary,Reduced
0.0022365093231201,1.4132089072827035e-05,0.0035600662231445,1.5518101032727136e-05,manhattan,1,distance,"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'distance'}",0.9958333333333332,0.9930555555555556,0.9902777777777778,0.9902777777777778,0.9972222222222222,0.9933333333333334,0.0028327886186626,3,Binary,Reduced
0.0022276401519775,9.84019072092888e-06,0.0032254695892333,1.7125425805135688e-05,manhattan,3,uniform,"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'}",0.9902777777777778,0.9916666666666668,0.9888888888888888,0.9847222222222224,0.9916666666666668,0.9894444444444446,0.0025760051376376,7,Binary,Reduced
0.0022441387176513,3.413967575010061e-06,0.0035846233367919,1.2377575793088471e-05,manhattan,3,distance,"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}",0.9902777777777778,0.9916666666666668,0.9888888888888888,0.9847222222222224,0.9916666666666668,0.9894444444444446,0.0025760051376376,7,Binary,Reduced
