mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,Task,Features
0.1377097606658935,0.0090315540258167,0.0259772777557373,0.0010522981797118,10.0,None,1.0,rbf,"{'C': 10, 'class_weight': None, 'gamma': 1.0, 'kernel': 'rbf'}",0.8486111111111111,0.8423611111111111,0.8409722222222222,0.8472222222222221,0.8430555555555554,0.8444444444444443,0.0029462782549439,1,Multiclass,Reduced
0.1489158153533935,0.0118382087941828,0.0248010158538818,0.0003612976928791,10.0,None,1.0,sigmoid,"{'C': 10, 'class_weight': None, 'gamma': 1.0, 'kernel': 'sigmoid'}",0.2430555555555555,0.2729166666666666,0.2138888888888889,0.25625,0.2506944444444444,0.2473611111111111,0.0194017388173277,65,Multiclass,Reduced
0.1451769351959228,0.0021937168126044,0.0223434925079345,0.001157208930661,10.0,None,1.0,poly,"{'C': 10, 'class_weight': None, 'gamma': 1.0, 'kernel': 'poly'}",0.1763888888888888,0.1777777777777777,0.1819444444444444,0.1798611111111111,0.1652777777777777,0.17625,0.005800170282728,95,Multiclass,Reduced
